id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1107,0.0,0.0,0.009000000000000001,0.001,0.0,0.001,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0030000000000000005,0.0,0.0,0.001,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.0030000000000000005,0.012,0.006,0.004,0.03400000000000001,0.0,0.0,0.001,0.0,0.0030000000000000005,0.0,0.018000000000000006,0.0,0.0,0.006,0.0,0.0,0.001,0.0,0.0,0.001,0.021000000000000005,0.05199999999999999,0.006,0.0,0.0,0.0,0.006999999999999999,0.0,0.001,0.0,0.011000000000000001,0.0,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.001,0.001,0.0,0.0,0.17799999999999996,0.0,0.0,0.002,0.0,0.001,0.03200000000000001,0.0,0.0,0.02800000000000001,0.001,0.517,0.0,0.006999999999999999,0.001,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.001
1108,0.0030000000000000005,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.001,0.005,0.0,0.0,0.0,0.001,0.0,0.0030000000000000005,0.0,0.0030000000000000005,0.0,0.002,0.009,0.0030000000000000005,0.001,0.0,0.001,0.006,0.002,0.002,0.0,0.0,0.014000000000000002,0.0030000000000000005,0.0030000000000000005,0.0,0.0030000000000000005,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.0,0.049,0.0,0.0,0.0,0.0,0.48099999999999987,0.0,0.001,0.005,0.001,0.11199999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.011,0.0,0.0030000000000000005,0.002,0.0,0.001,0.011000000000000001,0.0,0.017000000000000005,0.040000000000000015,0.0,0.012,0.03800000000000001,0.002,0.002,0.0,0.0,0.033000000000000015,0.006,0.0,0.0,0.0,0.021000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015000000000000003,0.001
1109,0.009999999999999998,0.004,0.0,0.005,0.0030000000000000005,0.008,0.002,0.009999999999999998,0.023000000000000007,0.0030000000000000005,0.0030000000000000005,0.023000000000000007,0.016000000000000004,0.013000000000000001,0.008,0.013000000000000001,0.001,0.004,0.021000000000000005,0.002,0.013000000000000001,0.0,0.024000000000000007,0.004,0.005,0.002,0.0030000000000000005,0.001,0.021,0.006,0.0,0.002,0.001,0.0030000000000000005,0.001,0.002,0.002,0.0,0.0,0.0,0.0,0.002,0.004,0.001,0.001,0.0030000000000000005,0.0,0.0,0.006999999999999999,0.02600000000000001,0.004,0.0,0.001,0.001,0.005,0.006999999999999999,0.002,0.0,0.0,0.011,0.001,0.002,0.005,0.029000000000000012,0.0,0.011,0.002,0.0030000000000000005,0.009999999999999998,0.03700000000000001,0.02900000000000001,0.2850000000000001,0.0,0.012,0.0,0.002,0.001,0.0030000000000000005,0.0030000000000000005,0.012,0.15299999999999989,0.002,0.0030000000000000005,0.0,0.0,0.001,0.006,0.0,0.0,0.0,0.002,0.005,0.009,0.006999999999999999,0.006,0.011,0.002,0.0,0.009
1111,0.0,0.0,0.005,0.004,0.001,0.001,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0030000000000000005,0.001,0.0030000000000000005,0.0,0.001,0.001,0.04200000000000001,0.0030000000000000005,0.013000000000000001,0.0,0.002,0.001,0.006,0.001,0.002,0.0,0.0,0.049,0.0,0.017,0.12899999999999992,0.063,0.39500000000000013,0.08699999999999994,0.001,0.001,0.006999999999999999,0.0,0.008,0.0,0.0030000000000000005,0.0,0.0,0.004,0.0,0.0,0.0,0.008,0.0,0.0,0.014000000000000004,0.0030000000000000005,0.011,0.0030000000000000005,0.0,0.001,0.001,0.0,0.002,0.0,0.006,0.006,0.006,0.001,0.002,0.001,0.001,0.0,0.0,0.015000000000000003,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.002,0.0030000000000000005,0.002,0.015000000000000003,0.0,0.0030000000000000005,0.006999999999999999,0.001,0.001,0.0,0.0,0.001,0.020000000000000004,0.001,0.002
1114,0.009999999999999998,0.008,0.0030000000000000005,0.002,0.004,0.012,0.0,0.001,0.002,0.006,0.005,0.0,0.0030000000000000005,0.001,0.002,0.001,0.018000000000000006,0.004,0.001,0.002,0.011000000000000001,0.011,0.001,0.0,0.0,0.002,0.048,0.017000000000000005,0.0,0.0,0.0,0.09099999999999993,0.024000000000000007,0.006999999999999999,0.005,0.006,0.002,0.0,0.0,0.004,0.0,0.02600000000000001,0.011,0.0,0.009,0.001,0.005,0.0,0.004,0.0,0.008,0.009999999999999998,0.001,0.001,0.018000000000000006,0.009,0.006,0.0,0.002,0.006,0.001,0.001,0.001,0.0,0.013999999999999999,0.0030000000000000005,0.009,0.0,0.015000000000000003,0.002,0.0,0.001,0.017000000000000005,0.0,0.011000000000000001,0.021000000000000008,0.001,0.005,0.012,0.006,0.0030000000000000005,0.0030000000000000005,0.0,0.05799999999999999,0.358,0.0030000000000000005,0.0,0.0030000000000000005,0.0,0.001,0.0,0.001,0.0,0.0,0.008,0.002,0.001,0.006999999999999999,0.001
1115,0.004,0.018000000000000006,0.004,0.0030000000000000005,0.001,0.019000000000000006,0.0,0.001,0.0,0.0,0.019000000000000006,0.0,0.004,0.001,0.004,0.0030000000000000005,0.004,0.0,0.0,0.001,0.0,0.012,0.005,0.0,0.0,0.006,0.005,0.006,0.002,0.005,0.0,0.08499999999999995,0.43900000000000006,0.05799999999999998,0.006,0.005,0.0,0.001,0.0,0.002,0.002,0.004,0.006999999999999999,0.0,0.032000000000000015,0.002,0.002,0.0,0.0,0.002,0.0,0.006999999999999999,0.001,0.0,0.011,0.011000000000000001,0.0,0.0,0.0,0.001,0.004,0.001,0.009999999999999998,0.001,0.013000000000000001,0.04400000000000001,0.022000000000000006,0.0,0.021000000000000008,0.002,0.0,0.001,0.008,0.0,0.0,0.004,0.001,0.0030000000000000005,0.001,0.005,0.002,0.001,0.0,0.002,0.02700000000000001,0.002,0.0,0.0,0.001,0.0,0.005,0.0,0.001,0.0,0.0,0.002,0.0,0.002,0.009
1116,0.002,0.005,0.006,0.005,0.0,0.019000000000000006,0.0,0.001,0.0,0.0,0.001,0.0,0.002,0.001,0.001,0.006999999999999999,0.001,0.002,0.0,0.0,0.001,0.009999999999999998,0.006,0.004,0.001,0.0030000000000000005,0.013000000000000001,0.06299999999999999,0.006999999999999999,0.001,0.002,0.024000000000000007,0.02700000000000001,0.002,0.009,0.004,0.006,0.001,0.0,0.002,0.0030000000000000005,0.008,0.10699999999999994,0.005,0.08599999999999997,0.002,0.0,0.0,0.0,0.0,0.013000000000000001,0.002,0.004,0.0,0.009,0.002,0.0,0.0,0.002,0.0,0.017000000000000005,0.005,0.031000000000000014,0.002,0.001,0.0,0.33600000000000013,0.002,0.005,0.006,0.002,0.002,0.008,0.006,0.0,0.002,0.0,0.022000000000000006,0.002,0.0,0.001,0.009999999999999998,0.0,0.005,0.006,0.0,0.002,0.001,0.001,0.002,0.001,0.006999999999999999,0.006999999999999999,0.0,0.0,0.004,0.004,0.017,0.001
1122,0.0,0.0030000000000000005,0.014000000000000002,0.012,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.006999999999999999,0.0,0.001,0.0,0.008,0.0,0.0,0.009999999999999998,0.0030000000000000005,0.004,0.009999999999999998,0.0,0.006999999999999999,0.005,0.005,0.009,0.002,0.0030000000000000005,0.0,0.05199999999999998,0.0,0.16399999999999995,0.006999999999999999,0.022000000000000006,0.03100000000000001,0.05600000000000001,0.001,0.019000000000000006,0.033000000000000015,0.001,0.012,0.0,0.015000000000000003,0.0,0.0,0.04899999999999999,0.0,0.009999999999999998,0.001,0.0,0.006,0.0,0.024000000000000007,0.03400000000000002,0.006,0.006,0.002,0.001,0.011,0.0,0.0030000000000000005,0.0030000000000000005,0.02800000000000001,0.012,0.017000000000000005,0.001,0.0030000000000000005,0.002,0.015000000000000005,0.0,0.001,0.016000000000000004,0.001,0.0,0.020000000000000004,0.006,0.024000000000000004,0.021,0.001,0.006999999999999999,0.012,0.011,0.04500000000000002,0.002,0.004,0.009999999999999998,0.0,0.004,0.0,0.011,0.006,0.034000000000000016,0.0,0.0
1126,0.019000000000000003,0.03500000000000001,0.0,0.006,0.001,0.001,0.0,0.001,0.017000000000000005,0.008,0.005,0.0030000000000000005,0.02500000000000001,0.006,0.013000000000000001,0.0,0.019000000000000003,0.001,0.002,0.008,0.006999999999999999,0.0030000000000000005,0.001,0.001,0.0,0.001,0.053,0.0030000000000000005,0.0,0.0,0.0,0.009999999999999998,0.008,0.001,0.0,0.001,0.0,0.0,0.002,0.0,0.0,0.5569999999999998,0.002,0.0,0.002,0.002,0.002,0.004,0.052000000000000005,0.006,0.008,0.001,0.0,0.004,0.006,0.002,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.002,0.001,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.006,0.002,0.001,0.0,0.0,0.0,0.0030000000000000005,0.017000000000000005,0.0030000000000000005,0.0,0.0,0.0,0.0030000000000000005,0.0,0.002,0.0,0.002,0.019000000000000003,0.009,0.0,0.006999999999999999,0.004
1127,0.0,0.006,0.001,0.0030000000000000005,0.002,0.02700000000000001,0.0,0.047,0.0,0.0,0.012,0.0,0.0,0.004,0.001,0.002,0.013000000000000001,0.001,0.001,0.0,0.0,0.02500000000000001,0.005,0.0,0.0,0.002,0.044000000000000004,0.016,0.0,0.0,0.0,0.23699999999999996,0.050999999999999976,0.004,0.0,0.002,0.001,0.0,0.0,0.001,0.0,0.009999999999999998,0.028000000000000008,0.0,0.06099999999999997,0.002,0.008,0.0,0.001,0.012000000000000002,0.0030000000000000005,0.011,0.0030000000000000005,0.0,0.0,0.002,0.0030000000000000005,0.0,0.0,0.0,0.004,0.0,0.006,0.0,0.008,0.002,0.08399999999999994,0.0,0.030000000000000013,0.002,0.0,0.0,0.017,0.016000000000000004,0.0,0.014000000000000004,0.0,0.04100000000000002,0.006,0.0030000000000000005,0.0,0.006999999999999999,0.0,0.033000000000000015,0.017000000000000005,0.0,0.013000000000000001,0.0,0.006,0.0,0.001,0.0,0.011,0.0,0.001,0.0,0.004,0.019000000000000003,0.0030000000000000005
1129,0.006,0.004,0.001,0.0,0.005,0.009,0.0030000000000000005,0.001,0.005,0.011,0.009000000000000001,0.019000000000000003,0.009,0.020000000000000004,0.012,0.009,0.001,0.0030000000000000005,0.009,0.0,0.017,0.001,0.024000000000000007,0.0030000000000000005,0.001,0.005,0.008,0.0,0.0030000000000000005,0.005,0.0,0.001,0.002,0.013000000000000001,0.0,0.018000000000000006,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.0,0.0030000000000000005,0.004,0.001,0.001,0.001,0.006,0.001,0.002,0.001,0.03000000000000001,0.008,0.018000000000000002,0.002,0.0,0.004,0.004,0.006999999999999999,0.0,0.004,0.015000000000000003,0.002,0.013000000000000001,0.0030000000000000005,0.0,0.0,0.001,0.032000000000000015,0.04200000000000001,0.0,0.009,0.001,0.002,0.0,0.002,0.0030000000000000005,0.006999999999999999,0.435,0.0,0.0,0.002,0.004,0.0,0.001,0.0,0.001,0.001,0.0,0.008,0.024000000000000007,0.04200000000000001,0.001,0.002,0.0,0.001,0.009
1133,0.0030000000000000005,0.008,0.0,0.0,0.653,0.011,0.0,0.0,0.002,0.02500000000000001,0.022000000000000006,0.012,0.001,0.002,0.004,0.002,0.031000000000000014,0.0,0.005,0.001,0.006999999999999999,0.004,0.0,0.0030000000000000005,0.001,0.002,0.006999999999999999,0.001,0.002,0.0,0.0,0.009999999999999998,0.005,0.02400000000000001,0.0,0.051,0.0,0.001,0.001,0.001,0.0,0.001,0.0,0.0,0.006,0.0,0.001,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.001,0.008,0.001,0.0030000000000000005,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.004,0.0,0.001,0.0,0.0030000000000000005,0.0,0.0030000000000000005,0.0030000000000000005,0.001,0.002,0.0030000000000000005,0.001,0.0,0.001,0.002,0.001,0.009,0.0,0.001,0.001,0.005,0.001,0.0,0.0,0.001,0.0,0.0,0.006,0.006,0.0030000000000000005,0.0,0.001,0.0,0.002,0.0
1137,0.001,0.029000000000000012,0.001,0.0,0.006,0.014000000000000002,0.0,0.0030000000000000005,0.005,0.011,0.019000000000000003,0.006999999999999999,0.011,0.004,0.019000000000000003,0.0,0.061999999999999986,0.001,0.0,0.001,0.008,0.011,0.005,0.0,0.0,0.001,0.433,0.006,0.0,0.0,0.0,0.022000000000000006,0.004,0.002,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.045,0.0,0.001,0.008,0.001,0.01,0.001,0.013000000000000001,0.008,0.001,0.006,0.0,0.009,0.012,0.0030000000000000005,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.0030000000000000005,0.017000000000000005,0.002,0.005,0.001,0.001,0.0,0.012,0.001,0.009999999999999998,0.02200000000000001,0.0,0.009000000000000001,0.021000000000000005,0.004,0.0030000000000000005,0.0,0.0,0.044,0.004,0.001,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.009,0.0030000000000000005
1138,0.011,0.002,0.002,0.03900000000000002,0.001,0.001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.001,0.002,0.002,0.04300000000000002,0.001,0.0,0.005,0.001,0.004,0.0,0.005,0.001,0.001,0.001,0.019000000000000003,0.001,0.002,0.004,0.0,0.006,0.004,0.0030000000000000005,0.005,0.014000000000000004,0.001,0.0030000000000000005,0.0,0.001,0.001,0.004,0.002,0.001,0.011,0.001,0.006,0.002,0.008,0.0,0.0,0.020000000000000004,0.002,0.006999999999999999,0.001,0.006,0.008,0.05399999999999999,0.017,0.0,0.0,0.001,0.0,0.013000000000000001,0.023000000000000003,0.0030000000000000005,0.002,0.006,0.12299999999999998,0.0,0.001,0.22699999999999998,0.04000000000000001,0.0,0.004,0.0,0.001,0.0,0.008,0.001,0.0,0.0,0.02800000000000001,0.001,0.012,0.0,0.001,0.0030000000000000005,0.02600000000000001,0.022000000000000006,0.0,0.0,0.001,0.009,0.006999999999999999,0.009,0.0,0.009,0.0,0.004,0.001,0.06799999999999995
1139,0.001,0.0,0.0030000000000000005,0.008,0.0,0.002,0.001,0.0,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.005,0.0,0.001,0.01,0.032000000000000015,0.021000000000000008,0.014000000000000002,0.0,0.004,0.009,0.018000000000000006,0.024000000000000007,0.0,0.0,0.0,0.01,0.0,0.021000000000000005,0.020000000000000004,0.021000000000000005,0.012000000000000002,0.014000000000000002,0.001,0.004,0.08599999999999992,0.001,0.008,0.0,0.001,0.0,0.004,0.002,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0030000000000000005,0.0,0.002,0.013000000000000001,0.005,0.004,0.002,0.0,0.001,0.004,0.053999999999999986,0.0030000000000000005,0.011000000000000001,0.0030000000000000005,0.005,0.0,0.014000000000000002,0.0,0.0,0.001,0.006999999999999999,0.0,0.024000000000000007,0.002,0.014000000000000002,0.001,0.0,0.0,0.006,0.009,0.001,0.0030000000000000005,0.002,0.005,0.001,0.001,0.0,0.001,0.0,0.42400000000000015,0.0,0.004
1140,0.04000000000000003,0.002,0.0,0.001,0.023000000000000003,0.01,0.009,0.011,0.008,0.017,0.041000000000000016,0.012,0.008,0.008,0.001,0.001,0.005,0.001,0.020000000000000004,0.0,0.424,0.001,0.004,0.012,0.001,0.004,0.006,0.0,0.001,0.001,0.0,0.001,0.002,0.019000000000000006,0.0,0.015000000000000003,0.0,0.001,0.002,0.002,0.0,0.0030000000000000005,0.0030000000000000005,0.002,0.013000000000000001,0.0,0.0,0.001,0.005,0.039000000000000014,0.005,0.0,0.0,0.008,0.047000000000000014,0.024000000000000004,0.0,0.0,0.0,0.001,0.006999999999999999,0.002,0.0030000000000000005,0.0,0.002,0.03900000000000002,0.0,0.0,0.006999999999999999,0.0,0.006999999999999999,0.002,0.0,0.0030000000000000005,0.0030000000000000005,0.0,0.0,0.0,0.004,0.0030000000000000005,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.001,0.002,0.008,0.009999999999999998,0.006999999999999999,0.0030000000000000005,0.001,0.0,0.001,0.009999999999999998
1141,0.0,0.0,0.012,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0030000000000000005,0.0,0.0,0.002,0.001,0.001,0.005,0.0,0.0,0.001,0.0,0.0030000000000000005,0.0,0.0,0.0,0.006,0.0,0.013000000000000001,0.06299999999999996,0.016000000000000004,0.03000000000000001,0.347,0.0,0.0,0.001,0.0,0.006,0.0,0.017000000000000005,0.0,0.0,0.0030000000000000005,0.0,0.001,0.0,0.0,0.0,0.0,0.09699999999999985,0.04400000000000001,0.002,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.005,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.07199999999999998,0.0,0.0,0.001,0.0,0.0030000000000000005,0.06399999999999997,0.0,0.001,0.011,0.0,0.1329999999999999,0.0,0.006,0.005,0.0,0.0,0.0,0.001,0.0,0.006999999999999999,0.0,0.0
1143,0.0,0.0,0.018000000000000006,0.005,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.006999999999999999,0.0,0.004,0.0,0.0,0.001,0.0,0.0,0.001,0.002,0.006999999999999999,0.013000000000000001,0.001,0.0,0.001,0.4670000000000001,0.0,0.021000000000000005,0.04100000000000002,0.020000000000000004,0.039000000000000014,0.04100000000000001,0.0,0.017000000000000005,0.005,0.001,0.016000000000000004,0.0,0.004,0.0,0.0,0.008,0.0,0.0,0.0,0.002,0.002,0.0,0.016000000000000004,0.002,0.012000000000000002,0.0,0.006999999999999999,0.0030000000000000005,0.0030000000000000005,0.0,0.0,0.001,0.017000000000000005,0.009999999999999998,0.022000000000000006,0.0,0.0,0.002,0.004,0.0,0.0,0.009,0.0,0.0,0.006,0.0,0.03100000000000001,0.004,0.0,0.001,0.009999999999999998,0.0030000000000000005,0.02600000000000001,0.001,0.002,0.02700000000000001,0.001,0.0,0.0,0.004,0.0,0.02500000000000001,0.001,0.001
1146,0.002,0.0,0.009,0.005,0.0,0.0,0.0030000000000000005,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.006,0.0030000000000000005,0.004,0.002,0.015,0.005,0.016000000000000004,0.001,0.009000000000000001,0.0030000000000000005,0.009999999999999998,0.0,0.008,0.0030000000000000005,0.001,0.04400000000000001,0.0,0.033000000000000015,0.03200000000000001,0.06099999999999997,0.5580000000000002,0.03700000000000001,0.002,0.006999999999999999,0.002,0.002,0.002,0.0,0.0,0.0,0.001,0.013000000000000001,0.0,0.001,0.0,0.0030000000000000005,0.0,0.0,0.004,0.001,0.01,0.002,0.0030000000000000005,0.001,0.001,0.0,0.005,0.001,0.001,0.004,0.005,0.001,0.0,0.002,0.0,0.0,0.0,0.002,0.0,0.0,0.002,0.0,0.001,0.001,0.0,0.009,0.0030000000000000005,0.0,0.009,0.0,0.001,0.004,0.0,0.0,0.0,0.005,0.0030000000000000005,0.011,0.0,0.001
1149,0.0,0.0,0.0,0.0,0.002,0.0030000000000000005,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.0,0.128,0.0,0.0,0.0030000000000000005,0.0,0.11699999999999988,0.0,0.002,0.0030000000000000005,0.002,0.3870000000000002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.04999999999999999,0.0,0.002,0.0,0.0,0.0,0.004,0.0,0.004,0.0,0.07699999999999994,0.030000000000000013,0.0,0.016000000000000004,0.029000000000000015,0.0,0.002,0.0,0.0,0.01,0.001,0.0,0.0,0.0,0.08599999999999994,0.0,0.0,0.0,0.0,0.0030000000000000005,0.0,0.0,0.0,0.019000000000000006,0.0
1150,0.002,0.009,0.005,0.008,0.006999999999999999,0.0030000000000000005,0.0,0.016000000000000004,0.006,0.0,0.004,0.021000000000000005,0.0,0.004,0.001,0.004,0.001,0.008,0.006999999999999999,0.017000000000000005,0.0,0.001,0.006999999999999999,0.009,0.004,0.011,0.002,0.0,0.008,0.009999999999999998,0.006,0.0,0.002,0.0,0.0,0.004,0.002,0.0,0.0,0.0,0.0,0.001,0.009999999999999998,0.020000000000000004,0.0,0.0030000000000000005,0.0,0.0,0.006999999999999999,0.011,0.0,0.0,0.008,0.001,0.001,0.001,0.0,0.0,0.001,0.002,0.02500000000000001,0.0030000000000000005,0.0030000000000000005,0.0030000000000000005,0.0,0.006,0.009,0.005,0.006999999999999999,0.030000000000000013,0.005,0.011,0.0,0.46099999999999997,0.0,0.0,0.0,0.0,0.001,0.03600000000000002,0.001,0.03800000000000002,0.0,0.0,0.0,0.0030000000000000005,0.04799999999999999,0.0,0.001,0.0030000000000000005,0.009999999999999998,0.002,0.014000000000000004,0.0,0.0,0.008,0.008,0.001,0.0030000000000000005
1151,0.008,0.0,0.015000000000000003,0.011,0.0,0.0030000000000000005,0.013000000000000001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0030000000000000005,0.020000000000000004,0.002,0.0,0.0,0.002,0.009,0.0,0.0,0.001,0.0,0.0,0.004,0.0,0.001,0.0,0.005,0.0,0.004,0.025000000000000012,0.014000000000000002,0.008,0.04300000000000001,0.001,0.0,0.011,0.0,0.002,0.0,0.015000000000000003,0.001,0.0,0.009,0.0,0.001,0.0,0.002,0.001,0.0,0.014000000000000002,0.06099999999999998,0.015000000000000003,0.001,0.0,0.0,0.002,0.0,0.002,0.0,0.002,0.002,0.02500000000000001,0.001,0.004,0.0,0.002,0.0,0.0,0.40599999999999986,0.0,0.0,0.0,0.0,0.0030000000000000005,0.017000000000000005,0.0,0.002,0.06399999999999997,0.0030000000000000005,0.08599999999999992,0.0,0.021000000000000008,0.011,0.0,0.001,0.0,0.0,0.002,0.009999999999999998,0.0,0.006
1155,0.004,0.015000000000000005,0.0,0.0030000000000000005,0.001,0.017000000000000005,0.0,0.0,0.001,0.006999999999999999,0.006999999999999999,0.0,0.001,0.001,0.0,0.0,0.02700000000000001,0.0,0.001,0.0,0.002,0.03500000000000002,0.001,0.0,0.0,0.001,0.021000000000000005,0.02,0.002,0.001,0.001,0.08199999999999998,0.024000000000000007,0.002,0.006,0.011,0.008,0.005,0.002,0.002,0.0,0.013000000000000001,0.013999999999999999,0.001,0.015000000000000005,0.006,0.005,0.0,0.001,0.0,0.009,0.045,0.0,0.0,0.001,0.0030000000000000005,0.005,0.0,0.002,0.004,0.001,0.0,0.0,0.0,0.024000000000000007,0.001,0.015000000000000005,0.0,0.024000000000000007,0.0,0.0030000000000000005,0.002,0.02700000000000001,0.001,0.0030000000000000005,0.009999999999999998,0.002,0.040000000000000015,0.017000000000000005,0.005,0.004,0.001,0.0,0.061999999999999986,0.27999999999999997,0.001,0.0,0.001,0.004,0.0,0.0,0.001,0.0,0.0,0.011,0.0,0.0,0.024000000000000007,0.001
1158,0.006999999999999999,0.0030000000000000005,0.0,0.001,0.0030000000000000005,0.0,0.0,0.6210000000000002,0.021,0.001,0.008,0.014000000000000002,0.014000000000000002,0.011,0.0,0.0,0.001,0.027000000000000007,0.020000000000000004,0.0,0.006000000000000001,0.0,0.0030000000000000005,0.004,0.002,0.002,0.006999999999999999,0.0,0.001,0.002,0.001,0.0,0.006,0.002,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.001,0.001,0.0,0.0,0.001,0.008,0.023000000000000007,0.001,0.0,0.0030000000000000005,0.001,0.001,0.0,0.0,0.001,0.004,0.0,0.012,0.0,0.005,0.0,0.0,0.002,0.0,0.0,0.009999999999999998,0.0030000000000000005,0.0,0.002,0.0,0.020000000000000004,0.0,0.001,0.0,0.0,0.0,0.011000000000000001,0.001,0.004,0.0,0.0,0.002,0.0,0.015000000000000003,0.0,0.001,0.002,0.002,0.017000000000000005,0.021000000000000005,0.004,0.009,0.006999999999999999,0.0,0.0,0.006
